files,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,labels
genres/blues/blues.00061.wav,0.16753371519721577,2503.94548833885,5077.372752320186,-82.5050048828125,94.15338897705078,-27.101465225219727,75.6622085571289,-27.513669967651367,35.57133102416992,-20.290781021118164,25.110946655273438,-15.360645294189453,11.34438419342041,-13.393383026123047,8.138589859008789,-8.497068405151367,genres/blues/blues
genres/blues/blues.00013.wav,0.0514017032820959,1324.2932181481012,2710.269200442285,-209.82615661621094,124.46321868896484,10.342453956604004,47.01090621948242,6.508125305175781,15.410517692565918,-2.0051074028015137,6.7065653800964355,-21.557632446289062,10.718406677246094,-5.523688316345215,-2.19980525970459,-3.034864664077759,genres/blues/blues
genres/blues/blues.00049.wav,0.039961269818252126,1318.1914651872382,3044.8831863580335,-256.01666259765625,110.8558578491211,21.525787353515625,67.5418930053711,4.306012153625488,43.08662796020508,-4.4948859214782715,10.416362762451172,-8.694551467895508,1.6574186086654663,-20.58704948425293,-2.451857089996338,-7.1194586753845215,genres/blues/blues
genres/blues/blues.00051.wav,0.10660165313225058,1977.2342507767992,3943.4489309926043,-55.60753631591797,114.93162536621094,-37.031944274902344,64.8895034790039,-7.1417155265808105,15.237939834594727,-16.232675552368164,18.631574630737305,-9.752267837524414,21.454282760620117,-5.648910999298096,12.788084983825684,-16.53047752380371,genres/blues/blues
genres/blues/blues.00050.wav,0.08579060022718484,1945.5331078931836,4174.593627646462,-82.99971771240234,107.08580780029297,-25.335439682006836,57.1045036315918,0.08550360053777695,34.68258285522461,-11.055122375488281,20.543169021606445,-11.194478988647461,14.819605827331543,-10.233335494995117,12.546019554138184,-9.75373363494873,genres/blues/blues
genres/blues/blues.00005.wav,0.09404153373936582,1831.993939606849,3481.5175917198376,-177.7742462158203,118.20548248291016,-17.565879821777344,30.762401580810547,-21.747838973999023,11.920994758605957,-20.730993270874023,3.186577796936035,-8.586038589477539,-0.9328521490097046,-11.77243423461914,-2.405832290649414,-9.34366512298584,genres/blues/blues
genres/blues/blues.00058.wav,0.10435170751160093,2068.3584755845045,4231.765697505801,-95.4172134399414,105.22087860107422,-26.94136619567871,60.80900192260742,-4.836373805999756,21.534189224243164,-13.509191513061523,12.124086380004883,-20.229076385498047,12.142189979553223,-5.2252397537231445,10.261720657348633,-9.443687438964844,genres/blues/blues
genres/blues/blues.00017.wav,0.048326248912412995,1088.8442297527454,2134.9929420134863,-245.69937133789062,140.4910888671875,-2.7897541522979736,60.431434631347656,18.919050216674805,9.829608917236328,3.5591461658477783,0.5153716206550598,-16.38768196105957,6.627509117126465,7.259214401245117,-4.014427185058594,1.6021209955215454,genres/blues/blues
genres/blues/blues.00068.wav,0.13510738411156226,2513.313017423198,5246.748964526537,-113.17525482177734,88.7322006225586,-8.929574012756348,49.48322296142578,-34.58989715576172,15.860616683959961,-17.74231719970703,14.715834617614746,-11.197930335998535,15.369882583618164,-15.0757417678833,8.75359058380127,-18.62874984741211,genres/blues/blues
genres/blues/blues.00098.wav,0.12843231885634185,2310.498240496839,4829.324574481583,-90.64325714111328,100.09117889404297,-23.929040908813477,52.59300231933594,-20.92109489440918,31.491981506347656,-11.215682029724121,20.0783634185791,-10.89381217956543,17.5513916015625,-14.089797019958496,12.984856605529785,-11.429146766662598,genres/blues/blues
genres/blues/blues.00071.wav,0.13464138328982986,2428.92876695113,5064.932456315255,-89.35488891601562,93.8003921508789,-14.560050010681152,54.388641357421875,-33.50299072265625,19.423904418945312,-19.761011123657227,13.031585693359375,-13.86151123046875,14.615303993225098,-14.968036651611328,10.597503662109375,-18.02216911315918,genres/blues/blues
genres/blues/blues.00088.wav,0.032053605955143075,1006.6456939324204,2074.4401759171983,-194.266357421875,151.8695068359375,-1.2119415998458862,39.191307067871094,16.586872100830078,18.250896453857422,-1.3981677293777466,14.875310897827148,-11.621238708496094,2.447584390640259,-5.082455635070801,3.93967604637146,-0.8976719379425049,genres/blues/blues
genres/blues/blues.00018.wav,0.056141769987432324,1537.5876985238385,3495.51500643489,-252.49301147460938,104.9371109008789,15.33231258392334,42.666969299316406,6.783058166503906,21.605682373046875,-1.29784095287323,5.675407409667969,-16.63263511657715,12.173101425170898,-1.9472849369049072,1.950844407081604,-0.8903191089630127,genres/blues/blues
genres/blues/blues.00064.wav,0.14683293153035576,2553.361182654169,5148.3757001341355,-85.1087646484375,88.7997055053711,-16.31285858154297,59.22677230834961,-35.97644805908203,14.388839721679688,-22.2947998046875,9.654230117797852,-14.818460464477539,11.175132751464844,-14.799715995788574,8.472940444946289,-19.585275650024414,genres/blues/blues
genres/blues/blues.00096.wav,0.04829301708720031,1132.1359575420695,2064.9642342481147,-314.5491943359375,139.91534423828125,11.902837753295898,30.142545700073242,-7.547296524047852,14.91878604888916,-2.708117723464966,6.7304277420043945,-6.364284038543701,2.81213116645813,-11.729843139648438,2.087114095687866,-11.437922477722168,genres/blues/blues
genres/blues/blues.00060.wav,0.09742287195475638,1946.3310796193784,3955.531172962587,-67.73307037353516,111.70729064941406,-34.63865280151367,61.31437301635742,0.05263510346412659,30.556970596313477,-12.68790340423584,21.154878616333008,-13.119317054748535,16.277114868164062,-6.327084064483643,12.3005952835083,-12.468253135681152,genres/blues/blues
genres/blues/blues.00034.wav,0.04570244525812065,1537.098020551203,3602.423279799884,-217.15489196777344,105.78446197509766,15.6065092086792,25.25981903076172,-1.4457652568817139,30.199512481689453,-17.717384338378906,17.318798065185547,-27.218795776367188,4.336658477783203,-20.061996459960938,-10.700785636901855,-14.232641220092773,genres/blues/blues
genres/blues/blues.00019.wav,0.05888603900812065,1195.4703757774462,2235.264725474913,-236.65675354003906,138.4092559814453,-4.9129109382629395,47.629173278808594,5.184200763702393,8.876614570617676,0.5138148069381714,-3.804673910140991,-14.988870620727539,10.417068481445312,-0.33363795280456543,0.7759847640991211,1.7773184776306152,genres/blues/blues
genres/blues/blues.00042.wav,0.09782391966357308,2301.609667012493,5187.578453541908,-159.55165100097656,69.79762268066406,-4.398991584777832,76.8465805053711,3.9188268184661865,45.17317199707031,-4.855005264282227,32.20482635498047,-9.796013832092285,7.812651634216309,-21.82110595703125,9.690987586975098,-2.5877127647399902,genres/blues/blues
genres/blues/blues.00053.wav,0.1328151434406419,2171.445862789447,4237.319698466502,-76.69792175292969,105.73820495605469,-43.17215347290039,60.95427322387695,-8.757207870483398,21.224143981933594,-12.855764389038086,18.59625244140625,-11.396047592163086,14.538467407226562,-6.048133850097656,12.722725868225098,-9.365225791931152,genres/blues/blues
genres/blues/blues.00056.wav,0.07550308451759474,1811.7712543400935,3928.8186765878772,-145.28097534179688,102.806640625,-12.529431343078613,57.00588607788086,2.262869358062744,26.58543586730957,-4.288537979125977,17.328523635864258,-7.993435382843018,15.229497909545898,-6.934699535369873,7.458768367767334,-10.468452453613281,genres/blues/blues
genres/blues/blues.00022.wav,0.05856995903422274,1155.781220867789,2169.033055847593,-233.9562530517578,136.1457061767578,3.324410915374756,48.928531646728516,8.71544361114502,13.966021537780762,5.366596698760986,0.39953961968421936,-13.469852447509766,16.877717971801758,5.1480913162231445,-2.2498207092285156,3.9479072093963623,genres/blues/blues
genres/blues/blues.00028.wav,0.04801998743232792,1115.728201941125,2290.6465251595127,-248.96224975585938,139.03175354003906,-16.24002456665039,57.11619186401367,20.19236183166504,10.160372734069824,4.576075553894043,0.3379240334033966,-7.8628249168396,-3.4702460765838623,-2.64882493019104,-2.842670440673828,-0.8947747945785522,genres/blues/blues
genres/blues/blues.00009.wav,0.07917482356921887,1817.150863125721,3943.490565182715,-213.239990234375,115.16560363769531,-11.69343090057373,39.0142707824707,-20.341278076171875,13.077605247497559,-9.173518180847168,9.011446952819824,-14.10063362121582,4.265941143035889,-6.046167373657227,3.7822070121765137,0.22179920971393585,genres/blues/blues
genres/blues/blues.00097.wav,0.04461485825116009,1236.230772340908,2603.335946563225,-148.64039611816406,145.7819061279297,-9.368232727050781,48.443389892578125,10.5608491897583,17.99810791015625,-2.6285998821258545,16.948360443115234,-11.505926132202148,8.716079711914062,-8.173254013061523,3.2157058715820312,-0.6647520661354065,genres/blues/blues
genres/blues/blues.00067.wav,0.1127057352088167,2258.0093136888186,4754.5995300717805,-95.42679595947266,101.38337707519531,-20.666854858398438,48.66681671142578,-30.24024772644043,20.8040828704834,-18.285762786865234,14.132890701293945,-12.792978286743164,13.436675071716309,-14.066974639892578,7.726645469665527,-19.210399627685547,genres/blues/blues
genres/blues/blues.00065.wav,0.14628196297370458,2816.2257386186943,5613.621120939675,-118.32656860351562,74.87022399902344,-19.865346908569336,46.952423095703125,-32.546905517578125,23.82530403137207,-26.349979400634766,17.683982849121094,-13.814810752868652,11.937553405761719,-17.884920120239258,7.534260272979736,-22.89263343811035,genres/blues/blues
genres/blues/blues.00032.wav,0.03938839846771075,1309.3824080697555,2763.1862560723607,-288.715087890625,105.92634582519531,18.819950103759766,23.67445945739746,5.700168132781982,25.559085845947266,-13.450493812561035,12.429512023925781,-11.961186408996582,1.589507818222046,-15.623069763183594,-6.638754844665527,-11.68578815460205,genres/blues/blues
genres/blues/blues.00043.wav,0.08717463022041763,2155.8796287547634,5011.574078270011,-109.10599517822266,100.60877227783203,-8.656534194946289,47.35041427612305,-6.558297634124756,39.607635498046875,-8.515619277954102,29.5655460357666,-16.585535049438477,13.163907051086426,-24.209251403808594,6.576562404632568,-8.647177696228027,genres/blues/blues
genres/blues/blues.00007.wav,0.061442246108855375,1451.6670658428156,2954.836759987674,-179.34713745117188,136.46900939941406,-26.673137664794922,39.9842414855957,5.304416179656982,10.928611755371094,-20.56482696533203,8.51115608215332,-11.35724925994873,-3.46834659576416,-8.419937133789062,-6.9497151374816895,-3.5391392707824707,genres/blues/blues
genres/blues/blues.00077.wav,0.11153393573569219,2207.2191647229342,4658.382916727088,-28.951168060302734,104.51781463623047,-30.971534729003906,38.158451080322266,-8.001604080200195,30.886062622070312,-20.60415267944336,25.81614875793457,-12.962701797485352,16.937759399414062,-12.27035140991211,10.782378196716309,-10.557269096374512,genres/blues/blues
genres/blues/blues.00079.wav,0.12468240948859242,2442.8714095935434,5267.699288989994,-3.5548324584960938,92.92088317871094,-25.078384399414062,45.17466735839844,-10.851961135864258,31.862457275390625,-18.039073944091797,28.624465942382812,-10.219611167907715,14.666828155517578,-14.900479316711426,14.735523223876953,-15.599456787109375,genres/blues/blues
genres/blues/blues.00031.wav,0.04294722484048724,1330.7156174639015,2898.7888132613107,-221.84349060058594,110.85242462158203,18.637550354003906,30.928430557250977,3.2962284088134766,22.58995819091797,-20.40655517578125,12.122968673706055,-26.33045768737793,-4.35413122177124,-26.383853912353516,-13.032196044921875,-12.655036926269531,genres/blues/blues
genres/blues/blues.00003.wav,0.03330886262567672,1070.1066149971296,2184.7457991951856,-199.54420471191406,150.09091186523438,5.662678241729736,26.859079360961914,1.7713990211486816,14.234030723571777,-4.832006931304932,9.286494255065918,-0.7591865062713623,8.137606620788574,-3.200653076171875,6.079319000244141,-2.4801738262176514,genres/blues/blues
genres/blues/blues.00012.wav,0.06909500676720805,1360.6411972395067,2738.6387375833815,-207.2233123779297,132.83055114746094,-15.42884349822998,60.970924377441406,0.7298721075057983,12.437647819519043,1.1827995777130127,-1.5466231107711792,-17.87943458557129,8.352728843688965,-2.4581611156463623,-0.603384792804718,0.3859606981277466,genres/blues/blues
genres/blues/blues.00000.wav,0.08304482066898686,1784.1658495387549,3805.8396058403423,-113.57064819335938,121.57179260253906,-19.168142318725586,42.36642074584961,-6.364664077758789,18.623498916625977,-13.704891204833984,15.34315013885498,-12.274109840393066,10.976572036743164,-8.326573371887207,8.803792953491211,-3.672299861907959,genres/blues/blues
genres/blues/blues.00086.wav,0.04881868414056458,1245.730096028976,2518.210681463892,-212.76222229003906,139.04974365234375,9.453370094299316,35.44753646850586,12.7069673538208,20.415393829345703,-5.578319072723389,10.880581855773926,-8.735504150390625,8.058368682861328,0.1682008057832718,2.646514415740967,-1.0293341875076294,genres/blues/blues
genres/blues/blues.00037.wav,0.048163866130123745,1188.3081417864564,2339.291912884281,-328.5606994628906,102.728515625,19.836584091186523,26.70600700378418,7.145409107208252,22.727981567382812,-6.951726913452148,12.816983222961426,-10.727912902832031,-0.4246942400932312,-12.378795623779297,-8.898336410522461,-9.208456993103027,genres/blues/blues
genres/blues/blues.00015.wav,0.06370125495456304,1420.3651651340074,2929.964494815835,-238.51553344726562,120.11017608642578,-4.229358673095703,42.29069519042969,5.928563594818115,13.917267799377441,5.35786771774292,1.8955572843551636,-16.936677932739258,12.350621223449707,3.9459800720214844,-1.3935847282409668,0.019285185262560844,genres/blues/blues
genres/blues/blues.00074.wav,0.12089020507057231,2515.4624865561696,5770.931744852088,-55.976924896240234,87.84770965576172,-1.6107053756713867,41.19908142089844,-5.617902755737305,27.789424896240234,-23.989286422729492,21.777727127075195,-18.419082641601562,12.323680877685547,-13.712481498718262,11.851963996887207,-3.971118927001953,genres/blues/blues
genres/blues/blues.00099.wav,0.07476858565351895,1538.394496500457,3174.215634516386,-177.22959899902344,136.2388458251953,-26.8989200592041,36.377254486083984,-18.750823974609375,20.90453338623047,-1.7669031620025635,3.0081379413604736,-5.599134922027588,5.643149375915527,-8.105225563049316,5.650679588317871,-10.783146858215332,genres/blues/blues
genres/blues/blues.00004.wav,0.10146053871809745,1835.004265512071,3579.757626703886,-160.33770751953125,126.21963500976562,-35.58781051635742,22.1480712890625,-32.47860336303711,10.852293968200684,-23.352331161499023,0.49843356013298035,-11.793437004089355,1.2072550058364868,-13.088418006896973,-2.8138670921325684,-6.933385372161865,genres/blues/blues
genres/blues/blues.00045.wav,0.048048310010634185,1739.134032915427,4551.141569841212,-163.21676635742188,89.77884674072266,12.976251602172852,80.70230102539062,3.665379047393799,39.738739013671875,-5.406734943389893,26.49373435974121,-13.169927597045898,2.704878091812134,-20.550138473510742,6.014822959899902,-2.903660297393799,genres/blues/blues
genres/blues/blues.00078.wav,0.12381951493619489,2333.510453703183,4942.594552095417,-2.5103695392608643,101.25531768798828,-33.92262268066406,41.525245666503906,-13.803001403808594,31.917938232421875,-21.86882781982422,24.465660095214844,-15.86925220489502,15.800548553466797,-14.362422943115234,12.509905815124512,-13.368964195251465,genres/blues/blues
genres/blues/blues.00006.wav,0.07305223740815932,1459.366471695765,2795.610963330191,-190.0523681640625,130.28907775878906,-36.36953353881836,33.02903366088867,11.108782768249512,-0.605583667755127,-20.871854782104492,0.2730247676372528,-6.486140251159668,-5.516767501831055,-7.839751720428467,-3.128591775894165,-6.596197128295898,genres/blues/blues
genres/blues/blues.00025.wav,0.051697390999613305,1109.3527843880802,2243.3417583562937,-249.28456115722656,131.0046844482422,0.6714352369308472,66.70393371582031,17.91480255126953,4.6216864585876465,6.613105297088623,1.2425214052200317,1.4125672578811646,-1.589808464050293,-0.9819214940071106,-3.5757904052734375,-2.926955223083496,genres/blues/blues
genres/blues/blues.00094.wav,0.05087905730375097,1239.1955798268343,2517.2530950913574,-206.2639923095703,126.61661529541016,10.599262237548828,43.217926025390625,12.51242446899414,19.43365478515625,0.3636588752269745,12.74484634399414,-4.568614959716797,4.0517354011535645,-4.407840728759766,3.6576192378997803,-1.4461640119552612,genres/blues/blues
genres/blues/blues.00070.wav,0.09834769854505027,2159.3919998358315,4684.529188116299,-133.01597595214844,105.73445129394531,-22.149995803833008,41.83109664916992,-26.984575271606445,19.115873336791992,-26.562515258789062,19.230762481689453,-15.33800983428955,6.986509323120117,-10.808671951293945,6.79641580581665,-11.725245475769043,genres/blues/blues
genres/blues/blues.00020.wav,0.05258634232405259,1390.3015575567936,3006.1717163935614,-230.35765075683594,127.07833099365234,7.123446941375732,39.774898529052734,1.9210494756698608,17.411779403686523,-5.619414806365967,8.249393463134766,-18.11688804626465,13.835063934326172,-3.769932270050049,2.572018623352051,-4.318345546722412,genres/blues/blues
genres/blues/blues.00046.wav,0.05845780162412993,1913.0115998173114,4777.823081315255,-182.5737762451172,90.66755676269531,14.124545097351074,67.5492172241211,2.678699493408203,38.42982482910156,-8.410714149475098,24.12955093383789,-13.789952278137207,4.833089351654053,-16.68522834777832,5.817601680755615,-5.1466965675354,genres/blues/blues
genres/blues/blues.00002.wav,0.07629120746326373,1552.811864761004,3042.2602323810906,-90.72259521484375,140.44630432128906,-29.093889236450195,31.68433380126953,-13.984503746032715,25.764741897583008,-13.664875030517578,11.639933586120605,-11.783641815185547,9.71876049041748,-13.133803367614746,5.791199207305908,-8.907628059387207,genres/blues/blues
genres/blues/blues.00062.wav,0.11714180624033256,2280.276471978505,4733.132941650957,-144.8915252685547,95.7111587524414,-21.60584259033203,49.6188850402832,-29.86956787109375,29.345916748046875,-18.841981887817383,17.888395309448242,-9.663156509399414,5.508204460144043,-9.54762077331543,6.353426456451416,-21.0795955657959,genres/blues/blues
genres/blues/blues.00084.wav,0.11336735063805105,2060.7502905506753,4220.074816922854,-38.97417068481445,112.06423950195312,-31.822336196899414,38.23631286621094,-6.324872970581055,23.32331657409668,-18.773475646972656,23.934688568115234,-10.934224128723145,13.240876197814941,-14.373942375183105,13.325974464416504,-10.919154167175293,genres/blues/blues
genres/blues/blues.00063.wav,0.15441054294760248,2840.060760885935,5711.836175409658,-129.12652587890625,72.0824966430664,-7.753566265106201,49.24270248413086,-32.71528625488281,21.595111846923828,-27.360631942749023,14.991586685180664,-10.249058723449707,12.419811248779297,-17.02576446533203,7.111831188201904,-18.006038665771484,genres/blues/blues
genres/blues/blues.00010.wav,0.06295882576856149,1409.9552556449528,2765.9008052675463,-173.79249572753906,137.1866912841797,-23.72404670715332,26.978425979614258,-16.657691955566406,4.180879592895508,-12.559927940368652,5.83218240737915,-2.874317169189453,-1.197420358657837,-1.954834222793579,1.8015000820159912,-2.9896469116210938,genres/blues/blues
genres/blues/blues.00024.wav,0.04727604770881671,1120.019466933193,2323.820647839327,-274.3658142089844,130.4112548828125,-6.351285934448242,70.40298461914062,13.26972770690918,9.473775863647461,7.735329627990723,-1.2349663972854614,-0.5723900198936462,-2.3033547401428223,3.7735159397125244,0.07561241090297699,-0.938971757888794,genres/blues/blues
genres/blues/blues.00039.wav,0.03532089858855375,1151.0089925770378,2311.446966538573,-301.7304992675781,111.54287719726562,21.90022850036621,16.151121139526367,8.20067310333252,22.084373474121094,-8.597672462463379,1.4887747764587402,-17.071401596069336,-8.334585189819336,-17.008359909057617,-10.573770523071289,-15.67957592010498,genres/blues/blues
genres/blues/blues.00080.wav,0.09403926793310131,1827.2085001488215,3743.563184273492,-54.68325424194336,119.47451782226562,-34.85563278198242,37.53553009033203,-15.873321533203125,22.069040298461914,-14.651430130004883,18.519676208496094,-9.633943557739258,11.256524085998535,-11.72150993347168,11.538056373596191,-6.424896717071533,genres/blues/blues
genres/blues/blues.00023.wav,0.052467009860788866,1209.9878628924062,2521.741260785238,-227.225341796875,137.78807067871094,-14.499567985534668,63.56092834472656,5.617668151855469,11.958148956298828,1.9079686403274536,-1.8893868923187256,-7.604216575622559,-2.4732882976531982,-2.891010046005249,-9.433392524719238,-10.929217338562012,genres/blues/blues
genres/blues/blues.00029.wav,0.05289486961040216,1648.8351694525165,3759.8921136347158,-233.71510314941406,101.19902038574219,17.650901794433594,23.74063491821289,2.0798850059509277,25.938901901245117,-16.969043731689453,15.079570770263672,-22.27737808227539,4.385385513305664,-23.197580337524414,-6.036645412445068,-5.057098388671875,genres/blues/blues
genres/blues/blues.00016.wav,0.06134406117072699,1454.9639409753458,3009.460817412268,-233.75909423828125,120.67514038085938,-3.1748058795928955,39.51847839355469,3.8183367252349854,18.837142944335938,-3.6778173446655273,4.433138370513916,-14.965526580810547,17.578216552734375,1.841871976852417,2.549422025680542,-1.2331676483154297,genres/blues/blues
